<HEADER>
SWVersion,GTNumber,GTMark,AxleType,TyreDetails,DPRDate,DPRResult,DPRLength,AverageLength,OperatorOffset,SurveyName,TargetSpeed,WaterFilm,SurfaceCondition,Weather,AmbientTemperature,SurfaceTemperature,Operator,StartDate,StartTime,SurveyLength,Comments,Units,Filename
2.0.0.12,GT686,MK2,D,A91-221102,08-oct.-2024,0 ;805,1000,1,5,labo 63,30,0 ;25,,Pluie,19,12,C MALVAL,08/10/2024,14:04:43,946,clermont Ligne 3 passage 5,M         ,63L3P5
<EMUSED>
EMid,EMIndex,EMName,EMDirection,EMLength,ILName,ILLevel,ILdescription
<RESULTS>
Chainage,GN,Load,Speed,Flow,EM Name,IL Level,Latitude,Longitude,Altitude,Quality,No. Satellites,GPSTime,Duration,EM Used
174,0.48,15.11,31.0,6.2,,0.00,?,?,?,?,?,?,19.669,
175,0.47,14.96,31.0,6.2,,0.00,?,?,?,?,?,?,19.832,
176,0.47,14.51,31.0,6.3,,0.00,?,?,?,?,?,?,19.996,
177,0.47,16.26,31.0,6.3,,0.00,?,?,?,?,?,?,19.996,
178,0.47,14.65,31.0,6.3,,0.00,?,?,?,?,?,?,20.152,
179,0.48,15.33,31.0,6.3,,0.00,?,?,?,?,?,?,20.311,
180,0.47,14.52,31.0,6.3,,0.00,?,?,?,?,?,?,20.311,
181,0.48,14.87,31.0,6.3,,0.00,?,?,?,?,?,?,20.478,
182,0.48,14.57,31.0,6.3,,0.00,?,?,?,?,?,?,20.636,
183,0.48,15.14,31.0,6.3,,0.00,?,?,?,?,?,?,20.787,
184,0.47,15.01,31.0,6.3,,0.00,?,?,?,?,?,?,20.787,
185,0.47,14.98,31.0,6.3,,0.00,?,?,?,?,?,?,20.939,
186,0.47,15.84,31.0,6.2,,0.00,?,?,?,?,?,?,21.105,
187,0.47,15.34,31.0,6.2,,0.00,?,?,?,?,?,?,21.105,
188,0.47,15.06,31.0,6.2,,0.00,?,?,?,?,?,?,21.268,
189,0.48,14.41,31.0,6.2,,0.00,?,?,?,?,?,?,21.421,
190,0.47,14.67,31.0,6.2,,0.00,?,?,?,?,?,?,21.421,
191,0.48,14.54,31.0,6.2,,0.00,?,?,?,?,?,?,21.572,
192,0.51,14.79,31.0,6.2,,0.00,?,?,?,?,?,?,21.736,
193,0.50,14.88,31.0,6.2,,0.00,?,?,?,?,?,?,21.888,
194,0.48,16.65,31.0,6.2,,0.00,?,?,?,?,?,?,21.888,
195,0.48,14.82,31.0,6.3,,0.00,?,?,?,?,?,?,22.051,
196,0.49,15.84,31.0,6.3,,0.00,?,?,?,?,?,?,22.215,
197,0.48,14.49,31.0,6.3,,0.00,?,?,?,?,?,?,22.370,
198,0.48,15.18,31.0,6.3,,0.00,?,?,?,?,?,?,22.370,
199,0.47,14.93,31.0,6.3,,0.00,?,?,?,?,?,?,22.527,
200,0.49,15.09,31.0,9.2,,0.00,?,?,?,?,?,?,22.680,
201,0.48,15.48,31.0,9.2,,0.00,?,?,?,?,?,?,22.838,
202,0.50,14.77,31.0,9.2,,0.00,?,?,?,?,?,?,22.838,
203,0.46,16.02,31.0,9.2,,0.00,?,?,?,?,?,?,22.999,
204,0.46,13.89,31.0,9.1,,0.00,?,?,?,?,?,?,23.151,
205,0.48,14.77,31.0,9.1,,0.00,?,?,?,?,?,?,23.151,
206,0.47,17.04,31.0,9.1,,0.00,?,?,?,?,?,?,23.314,
207,0.47,14.85,31.0,9.1,,0.00,?,?,?,?,?,?,23.466,
208,0.49,14.45,31.0,6.4,,0.00,?,?,?,?,?,?,23.618,
209,0.50,17.03,31.0,6.4,,0.00,?,?,?,?,?,?,23.618,
210,0.50,16.41,31.0,6.4,,0.00,?,?,?,?,?,?,23.776,
211,0.53,15.45,31.0,6.4,,0.00,?,?,?,?,?,?,23.938,
212,0.56,14.28,31.0,6.4,,0.00,?,?,?,?,?,?,23.938,
213,0.55,13.99,31.0,4.8,,0.00,?,?,?,?,?,?,24.090,
214,0.54,16.30,31.0,4.8,,0.00,?,?,?,?,?,?,24.249,
215,0.52,13.25,31.0,4.8,,0.00,?,?,?,?,?,?,24.401,
216,0.46,15.78,31.0,4.8,,0.00,?,?,?,?,?,?,24.552,
217,0.57,15.04,31.0,4.8,,0.00,?,?,?,?,?,?,24.552,
218,0.59,14.46,31.0,4.8,,0.00,?,?,?,?,?,?,24.715,
219,0.58,17.31,31.0,4.8,,0.00,?,?,?,?,?,?,24.869,
220,0.57,13.95,31.0,4.8,,0.00,?,?,?,?,?,?,24.869,
221,0.62,16.92,31.0,4.8,,0.00,?,?,?,?,?,?,25.030,
222,0.70,13.38,31.0,4.7,,0.00,?,?,?,?,?,?,25.182,
223,0.78,15.50,31.0,4.7,,0.00,?,?,?,?,?,?,25.182,
224,0.74,15.37,31.0,4.7,,0.00,?,?,?,?,?,?,25.343,
225,0.68,16.26,31.0,4.7,,0.00,?,?,?,?,?,?,25.495,
226,0.62,15.21,31.0,4.7,,0.00,?,?,?,?,?,?,25.654,
227,0.56,16.04,31.0,4.7,,0.00,?,?,?,?,?,?,25.654,
228,0.56,15.66,31.0,4.7,,0.00,?,?,?,?,?,?,25.810,
229,0.59,16.43,31.0,4.7,,0.00,?,?,?,?,?,?,25.964,
230,0.58,14.96,31.0,4.7,,0.00,?,?,?,?,?,?,26.124,
231,0.62,13.57,31.0,4.7,,0.00,?,?,?,?,?,?,26.124,
232,0.60,15.22,31.0,4.7,,0.00,?,?,?,?,?,?,26.278,
233,0.61,15.21,31.0,4.7,,0.00,?,?,?,?,?,?,26.443,
234,0.61,15.76,31.0,4.7,,0.00,?,?,?,?,?,?,26.605,
235,0.64,14.79,31.0,4.7,,0.00,?,?,?,?,?,?,26.605,
236,0.62,16.10,31.0,4.7,,0.00,?,?,?,?,?,?,26.770,
237,0.63,13.11,31.0,4.7,,0.00,?,?,?,?,?,?,26.770,
238,0.65,15.52,31.0,4.7,,0.00,?,?,?,?,?,?,26.935,
239,0.62,14.40,31.5,4.7,,0.00,?,?,?,?,?,?,27.100,
240,0.61,15.55,31.0,4.5,,0.00,?,?,?,?,?,?,27.260,
241,0.65,14.16,31.0,4.5,,0.00,?,?,?,?,?,?,27.260,
242,0.63,15.35,31.0,4.5,,0.00,?,?,?,?,?,?,27.422,
243,0.61,15.23,31.0,4.5,,0.00,?,?,?,?,?,?,27.574,
244,0.61,14.74,31.5,4.5,,0.00,?,?,?,?,?,?,27.574,
245,0.61,15.00,31.0,4.5,,0.00,?,?,?,?,?,?,27.738,
246,0.59,14.67,31.0,4.5,,0.00,?,?,?,?,?,?,27.904,
247,0.60,14.16,31.3,4.5,,0.00,?,?,?,?,?,?,28.056,
248,0.55,15.77,31.0,4.5,,0.00,?,?,?,?,?,?,28.056,
249,0.55,15.11,31.3,4.9,,0.00,?,?,?,?,?,?,28.215,
250,0.57,15.53,31.0,4.9,,0.00,?,?,?,?,?,?,28.379,
251,0.56,16.06,31.0,4.9,,0.00,?,?,?,?,?,?,28.379,
252,0.55,13.72,31.0,4.9,,0.00,?,?,?,?,?,?,28.543,
253,0.57,16.33,31.0,5.4,,0.00,?,?,?,?,?,?,28.699,
254,0.56,15.26,31.0,5.4,,0.00,?,?,?,?,?,?,28.699,
255,0.61,15.44,31.0,5.4,,0.00,?,?,?,?,?,?,28.854,
256,0.59,15.38,31.0,5.4,,0.00,?,?,?,?,?,?,29.019,
257,0.59,14.54,31.0,5.4,,0.00,?,?,?,?,?,?,29.171,
258,0.58,14.47,31.0,5.4,,0.00,?,?,?,?,?,?,29.171,
259,0.60,14.30,31.0,6.3,,0.00,?,?,?,?,?,?,29.324,
260,0.59,14.82,31.0,6.3,,0.00,?,?,?,?,?,?,29.487,
261,0.61,15.73,31.0,6.3,,0.00,?,?,?,?,?,?,29.639,
262,0.59,15.48,31.0,6.3,,0.00,?,?,?,?,?,?,29.639,
263,0.57,15.37,31.0,6.4,,0.00,?,?,?,?,?,?,29.803,
264,0.58,14.94,31.0,6.4,,0.00,?,?,?,?,?,?,29.963,
265,0.57,15.57,31.0,6.4,,0.00,?,?,?,?,?,?,29.963,
266,0.56,15.79,31.0,6.4,,0.00,?,?,?,?,?,?,30.120,
267,0.58,14.83,31.0,6.5,,0.00,?,?,?,?,?,?,30.272,
268,0.56,16.41,31.0,6.5,,0.00,?,?,?,?,?,?,30.432,
269,0.56,15.13,31.0,6.5,,0.00,?,?,?,?,?,?,30.432,
270,0.56,16.26,31.0,6.5,,0.00,?,?,?,?,?,?,30.596,
271,0.55,14.31,31.0,6.5,,0.00,?,?,?,?,?,?,30.748,
272,0.57,12.93,31.0,6.5,,0.00,?,?,?,?,?,?,30.748,
273,0.55,16.56,31.0,6.5,,0.00,?,?,?,?,?,?,30.910,
274,0.56,12.71,31.0,6.5,,0.00,?,?,?,?,?,?,31.062,
