<HEADER>
SWVersion,GTNumber,GTMark,AxleType,TyreDetails,DPRDate,DPRResult,DPRLength,AverageLength,OperatorOffset,SurveyName,TargetSpeed,WaterFilm,SurfaceCondition,Weather,AmbientTemperature,SurfaceTemperature,Operator,StartDate,StartTime,SurveyLength,Comments,Units,Filename
2.0.0.12,GT686,MK2,D,A91-221102,08-oct.-2024,0 ;805,1000,1,5,High Speed,50,0 ;25,,Pluie,18,12,C Malval,08/10/2024,12:03:09,955,Clermont 63 ligne 3 passage 2,M         ,63L3P2
<EMUSED>
EMid,EMIndex,EMName,EMDirection,EMLength,ILName,ILLevel,ILdescription
1,1,Single Carriageway,Continuous,0,Event,0 ;45,Single Carriageway
<RESULTS>
Chainage,GN,Load,Speed,Flow,EM Name,IL Level,Latitude,Longitude,Altitude,Quality,No. Satellites,GPSTime,Duration,EM Used
134,0.48,15.28,31.5,8.7,,0.00,?,?,?,?,?,?,14.968,
135,0.51,15.47,31.3,8.7,,0.00,?,?,?,?,?,?,15.125,
136,0.50,15.35,31.5,8.4,,0.00,?,?,?,?,?,?,15.282,
137,0.50,14.07,31.0,8.4,,0.00,?,?,?,?,?,?,15.438,
138,0.47,14.21,31.0,8.4,,0.00,?,?,?,?,?,?,15.438,
139,0.48,14.33,31.5,8.4,,0.00,?,?,?,?,?,?,15.601,
140,0.48,15.44,31.0,8.7,,0.00,?,?,?,?,?,?,15.768,
141,0.48,15.55,31.5,8.7,,0.00,?,?,?,?,?,?,15.768,
142,0.49,16.33,31.0,8.7,,0.00,?,?,?,?,?,?,15.933,
143,0.49,15.77,31.0,8.7,,0.00,?,?,?,?,?,?,15.933,
144,0.49,15.93,31.3,8.7,,0.00,?,?,?,?,?,?,16.095,
145,0.48,15.35,31.0,7.6,,0.00,?,?,?,?,?,?,16.259,
146,0.48,15.13,31.0,7.6,,0.00,?,?,?,?,?,?,16.422,
147,0.48,15.99,31.0,7.6,,0.00,?,?,?,?,?,?,16.422,
148,0.48,15.26,31.0,7.6,,0.00,?,?,?,?,?,?,16.580,
149,0.47,14.35,31.0,6.8,,0.00,?,?,?,?,?,?,16.734,
150,0.47,13.61,31.0,6.8,,0.00,?,?,?,?,?,?,16.897,
151,0.47,14.06,31.0,6.8,,0.00,?,?,?,?,?,?,16.898,
152,0.47,14.78,31.0,6.8,,0.00,?,?,?,?,?,?,17.062,
153,0.48,16.87,31.0,6.8,,0.00,?,?,?,?,?,?,17.214,
154,0.48,15.21,31.0,6.8,,0.00,?,?,?,?,?,?,17.214,
155,0.47,15.77,31.0,7.0,,0.00,?,?,?,?,?,?,17.375,
156,0.47,14.96,31.0,7.0,,0.00,?,?,?,?,?,?,17.531,
157,0.48,15.60,31.0,7.0,,0.00,?,?,?,?,?,?,17.531,
158,0.46,15.53,31.0,7.0,,0.00,?,?,?,?,?,?,17.695,
159,0.47,15.77,31.0,5.8,,0.00,?,?,?,?,?,?,17.861,
160,0.47,15.06,31.0,5.8,,0.00,?,?,?,?,?,?,18.022,
161,0.47,15.50,31.0,5.8,,0.00,?,?,?,?,?,?,18.022,
162,0.46,14.62,31.0,5.8,,0.00,?,?,?,?,?,?,18.189,
163,0.47,15.53,31.0,5.8,,0.00,?,?,?,?,?,?,18.352,
164,0.46,15.39,31.0,5.8,,0.00,?,?,?,?,?,?,18.352,
165,0.48,14.25,31.0,5.8,,0.00,?,?,?,?,?,?,18.516,
166,0.48,14.93,31.0,5.8,,0.00,?,?,?,?,?,?,18.679,
167,0.47,14.91,31.0,5.8,,0.00,?,?,?,?,?,?,18.679,
168,0.48,14.74,31.0,5.9,,0.00,?,?,?,?,?,?,18.831,
169,0.47,15.89,31.0,5.9,,0.00,?,?,?,?,?,?,18.984,
170,0.48,15.16,31.0,5.9,,0.00,?,?,?,?,?,?,19.144,
171,0.48,15.79,31.0,5.9,,0.00,?,?,?,?,?,?,19.144,
172,0.49,15.31,31.0,5.9,,0.00,?,?,?,?,?,?,19.308,
173,0.49,15.34,31.0,5.9,,0.00,?,?,?,?,?,?,19.469,
174,0.48,15.09,31.0,5.9,,0.00,?,?,?,?,?,?,19.469,
175,0.49,15.65,31.0,5.9,,0.00,?,?,?,?,?,?,19.633,
176,0.49,15.65,31.0,5.9,,0.00,?,?,?,?,?,?,19.798,
177,0.50,15.32,31.0,5.9,,0.00,?,?,?,?,?,?,19.963,
178,0.48,15.87,31.0,5.9,,0.00,?,?,?,?,?,?,19.963,
179,0.51,15.03,31.0,5.9,,0.00,?,?,?,?,?,?,20.128,
180,0.53,15.23,31.0,5.9,,0.00,?,?,?,?,?,?,20.292,
181,0.52,14.25,31.0,5.9,,0.00,?,?,?,?,?,?,20.292,
182,0.48,14.77,31.0,5.8,,0.00,?,?,?,?,?,?,20.453,
183,0.47,14.21,31.0,5.8,,0.00,?,?,?,?,?,?,20.605,
184,0.46,14.72,31.0,5.8,,0.00,?,?,?,?,?,?,20.605,
185,0.47,15.70,31.0,5.8,,0.00,?,?,?,?,?,?,20.770,
186,0.46,15.94,31.0,5.8,,0.00,?,?,?,?,?,?,20.923,
187,0.46,15.91,31.0,5.8,,0.00,?,?,?,?,?,?,21.075,
188,0.46,15.72,31.0,5.8,,0.00,?,?,?,?,?,?,21.075,
189,0.46,14.57,31.0,5.8,,0.00,?,?,?,?,?,?,21.235,
190,0.47,15.40,31.0,5.8,,0.00,?,?,?,?,?,?,21.392,
191,0.47,14.74,31.0,5.8,,0.00,?,?,?,?,?,?,21.555,
192,0.49,15.97,31.0,5.8,,0.00,?,?,?,?,?,?,21.555,
193,0.48,15.37,31.0,5.8,,0.00,?,?,?,?,?,?,21.718,
194,0.49,16.16,31.0,5.8,,0.00,?,?,?,?,?,?,21.877,
195,0.45,15.47,31.0,5.8,,0.00,?,?,?,?,?,?,22.040,
196,0.45,13.86,31.0,5.8,,0.00,?,?,?,?,?,?,22.040,
197,0.46,15.58,31.0,5.8,,0.00,?,?,?,?,?,?,22.202,
198,0.44,16.67,31.0,5.8,,0.00,?,?,?,?,?,?,22.364,
199,0.45,14.39,31.0,5.8,,0.00,?,?,?,?,?,?,22.364,
200,0.49,15.09,31.0,5.8,,0.00,?,?,?,?,?,?,22.516,
201,0.49,17.95,31.0,5.8,,0.00,?,?,?,?,?,?,22.680,
202,0.52,16.45,31.0,5.8,,0.00,?,?,?,?,?,?,22.680,
203,0.55,14.35,31.0,5.8,,0.00,?,?,?,?,?,?,22.844,
204,0.54,15.88,31.0,5.8,,0.00,?,?,?,?,?,?,23.009,
205,0.52,14.18,31.0,5.8,,0.00,?,?,?,?,?,?,23.009,
206,0.49,14.75,31.0,5.8,,0.00,?,?,?,?,?,?,23.173,
207,0.57,14.50,31.0,5.8,,0.00,?,?,?,?,?,?,23.336,
208,0.62,13.58,31.0,6.6,,0.00,?,?,?,?,?,?,23.499,
209,0.58,14.87,31.0,6.6,,0.00,?,?,?,?,?,?,23.499,
210,0.60,15.76,31.0,6.6,,0.00,?,?,?,?,?,?,23.651,
211,0.57,16.48,31.0,6.6,,0.00,?,?,?,?,?,?,23.815,
212,0.60,14.75,31.0,6.6,,0.00,?,?,?,?,?,?,23.815,
213,0.59,16.28,31.0,6.6,,0.00,?,?,?,?,?,?,23.978,
214,0.67,14.08,31.3,7.2,,0.00,?,?,?,?,?,?,24.143,
215,0.69,16.99,31.0,7.2,,0.00,?,?,?,?,?,?,24.143,
216,0.69,15.22,31.0,7.2,,0.00,?,?,?,?,?,?,24.304,
217,0.66,16.82,31.0,7.2,,0.00,?,?,?,?,?,?,24.468,
218,0.58,15.73,31.0,7.2,,0.00,?,?,?,?,?,?,24.620,
219,0.58,16.16,31.0,7.2,,0.00,?,?,?,?,?,?,24.620,
220,0.60,16.28,31.3,7.2,,0.00,?,?,?,?,?,?,24.781,
221,0.60,16.63,31.0,7.2,,0.00,?,?,?,?,?,?,24.942,
222,0.61,14.80,31.0,7.2,,0.00,?,?,?,?,?,?,25.094,
223,0.64,14.06,31.0,7.2,,0.00,?,?,?,?,?,?,25.094,
224,0.63,14.07,31.3,7.2,,0.00,?,?,?,?,?,?,25.246,
225,0.61,16.41,31.0,7.2,,0.00,?,?,?,?,?,?,25.406,
226,0.61,16.30,31.3,7.2,,0.00,?,?,?,?,?,?,25.406,
227,0.63,14.45,31.0,7.2,,0.00,?,?,?,?,?,?,25.568,
228,0.60,14.59,31.0,7.2,,0.00,?,?,?,?,?,?,25.721,
229,0.59,14.23,31.5,7.2,,0.00,?,?,?,?,?,?,25.885,
230,0.60,15.44,31.0,7.2,,0.00,?,?,?,?,?,?,25.885,
231,0.58,14.74,31.5,7.2,,0.00,?,?,?,?,?,?,26.047,
232,0.55,14.72,31.3,7.2,,0.00,?,?,?,?,?,?,26.207,
233,0.56,14.87,31.0,7.2,,0.00,?,?,?,?,?,?,26.207,
234,0.57,15.99,31.3,7.2,,0.00,?,?,?,?,?,?,26.360,
235,0.56,16.92,31.5,7.2,,0.00,?,?,?,?,?,?,26.512,
236,0.57,14.96,31.5,7.2,,0.00,?,?,?,?,?,?,26.512,
237,0.58,15.62,31.3,7.3,,0.00,?,?,?,?,?,?,26.672,
238,0.57,12.98,31.0,7.3,,0.00,?,?,?,?,?,?,26.833,
239,0.63,14.33,31.3,7.3,,0.00,?,?,?,?,?,?,26.985,
240,0.60,15.26,31.5,7.3,,0.00,?,?,?,?,?,?,26.985,
241,0.58,15.32,31.0,7.2,,0.00,?,?,?,?,?,?,27.137,
242,0.56,16.38,31.5,7.2,,0.00,?,?,?,?,?,?,27.296,
243,0.55,15.44,31.0,7.2,,0.00,?,?,?,?,?,?,27.448,
244,0.55,14.35,31.5,7.2,,0.00,?,?,?,?,?,?,27.448,
245,0.53,15.27,31.3,7.2,,0.00,?,?,?,?,?,?,27.614,
246,0.57,16.23,31.0,7.2,,0.00,?,?,?,?,?,?,27.766,
