<HEADER>
SWVersion,GTNumber,GTMark,AxleType,TyreDetails,DPRDate,DPRResult,DPRLength,AverageLength,OperatorOffset,SurveyName,TargetSpeed,WaterFilm,SurfaceCondition,Weather,AmbientTemperature,SurfaceTemperature,Operator,StartDate,StartTime,SurveyLength,Comments,Units,Filename
2.0.0.12,GT686,MK2,D,A91-221102,08-oct.-2024,0 ;805,1000,1,5,labo 63,30,0 ;25,,Pluie,18,12,C Malval,08/10/2024,12:22:57,957,Clermont 63 ligne 3 passage 4,M         ,63L3P4
<EMUSED>
EMid,EMIndex,EMName,EMDirection,EMLength,ILName,ILLevel,ILdescription
<RESULTS>
Chainage,GN,Load,Speed,Flow,EM Name,IL Level,Latitude,Longitude,Altitude,Quality,No. Satellites,GPSTime,Duration,EM Used
92,0.52,15.52,31.0,4.3,,0.00,?,?,?,?,?,?,10.277,
93,0.51,15.23,31.0,4.3,,0.00,?,?,?,?,?,?,10.435,
94,0.51,16.17,31.0,4.3,,0.00,?,?,?,?,?,?,10.600,
95,0.48,14.65,31.0,4.3,,0.00,?,?,?,?,?,?,10.600,
96,0.49,15.86,31.0,4.5,,0.00,?,?,?,?,?,?,10.753,
97,0.48,13.74,31.0,4.5,,0.00,?,?,?,?,?,?,10.920,
98,0.48,15.63,31.0,4.5,,0.00,?,?,?,?,?,?,11.085,
99,0.47,15.11,31.0,4.5,,0.00,?,?,?,?,?,?,11.085,
100,0.49,16.38,31.0,6.6,,0.00,?,?,?,?,?,?,11.237,
101,0.48,16.89,31.0,6.6,,0.00,?,?,?,?,?,?,11.390,
102,0.48,15.94,31.0,6.6,,0.00,?,?,?,?,?,?,11.542,
103,0.50,16.53,31.0,6.6,,0.00,?,?,?,?,?,?,11.542,
104,0.49,16.32,31.0,6.6,,0.00,?,?,?,?,?,?,11.705,
105,0.49,15.35,31.0,7.7,,0.00,?,?,?,?,?,?,11.857,
106,0.49,14.36,31.0,7.7,,0.00,?,?,?,?,?,?,12.017,
107,0.50,15.50,31.0,7.7,,0.00,?,?,?,?,?,?,12.017,
108,0.49,15.71,31.0,7.7,,0.00,?,?,?,?,?,?,12.168,
109,0.49,15.21,31.0,7.8,,0.00,?,?,?,?,?,?,12.334,
110,0.49,15.76,31.0,7.8,,0.00,?,?,?,?,?,?,12.334,
111,0.50,16.14,31.0,7.8,,0.00,?,?,?,?,?,?,12.498,
112,0.49,16.22,31.0,7.8,,0.00,?,?,?,?,?,?,12.666,
113,0.48,15.43,31.0,7.8,,0.00,?,?,?,?,?,?,12.666,
114,0.50,16.09,31.0,7.6,,0.00,?,?,?,?,?,?,12.825,
115,0.48,15.89,31.0,7.6,,0.00,?,?,?,?,?,?,12.990,
116,0.48,14.47,31.0,7.6,,0.00,?,?,?,?,?,?,12.990,
117,0.49,15.29,31.0,7.6,,0.00,?,?,?,?,?,?,13.141,
118,0.48,14.87,31.0,7.8,,0.00,?,?,?,?,?,?,13.306,
119,0.50,15.63,31.0,7.8,,0.00,?,?,?,?,?,?,13.466,
120,0.48,16.55,31.0,7.8,,0.00,?,?,?,?,?,?,13.466,
121,0.49,16.14,31.0,7.8,,0.00,?,?,?,?,?,?,13.631,
122,0.48,15.67,31.0,7.8,,0.00,?,?,?,?,?,?,13.794,
123,0.48,15.34,31.0,7.7,,0.00,?,?,?,?,?,?,13.957,
124,0.47,14.77,31.0,7.7,,0.00,?,?,?,?,?,?,13.957,
125,0.49,15.75,31.0,7.7,,0.00,?,?,?,?,?,?,14.120,
126,0.50,14.74,31.0,7.7,,0.00,?,?,?,?,?,?,14.281,
127,0.49,16.35,31.0,7.7,,0.00,?,?,?,?,?,?,14.281,
128,0.48,13.47,31.0,7.7,,0.00,?,?,?,?,?,?,14.433,
129,0.49,15.22,31.0,7.7,,0.00,?,?,?,?,?,?,14.594,
130,0.48,14.40,31.0,7.7,,0.00,?,?,?,?,?,?,14.594,
131,0.49,16.15,31.0,7.7,,0.00,?,?,?,?,?,?,14.746,
132,0.48,15.31,31.0,7.8,,0.00,?,?,?,?,?,?,14.910,
133,0.48,16.50,31.0,7.8,,0.00,?,?,?,?,?,?,15.076,
134,0.48,14.72,31.0,7.8,,0.00,?,?,?,?,?,?,15.076,
135,0.49,15.47,31.0,7.8,,0.00,?,?,?,?,?,?,15.238,
136,0.48,14.77,31.0,7.7,,0.00,?,?,?,?,?,?,15.402,
137,0.47,14.98,31.0,7.7,,0.00,?,?,?,?,?,?,15.402,
138,0.47,16.45,31.0,7.7,,0.00,?,?,?,?,?,?,15.565,
139,0.47,16.30,31.0,7.7,,0.00,?,?,?,?,?,?,15.731,
140,0.47,15.35,31.0,7.7,,0.00,?,?,?,?,?,?,15.731,
141,0.47,14.07,31.0,6.4,,0.00,?,?,?,?,?,?,15.894,
142,0.47,15.16,31.0,6.4,,0.00,?,?,?,?,?,?,16.057,
143,0.46,14.90,31.0,6.4,,0.00,?,?,?,?,?,?,16.220,
144,0.47,16.55,31.0,6.4,,0.00,?,?,?,?,?,?,16.220,
145,0.47,15.35,31.0,6.4,,0.00,?,?,?,?,?,?,16.372,
146,0.47,15.23,31.0,6.8,,0.00,?,?,?,?,?,?,16.522,
147,0.47,14.52,31.0,6.8,,0.00,?,?,?,?,?,?,16.522,
148,0.47,16.35,31.0,6.8,,0.00,?,?,?,?,?,?,16.686,
149,0.46,15.72,31.0,6.8,,0.00,?,?,?,?,?,?,16.851,
150,0.47,15.48,31.0,6.8,,0.00,?,?,?,?,?,?,16.851,
151,0.46,15.65,31.0,6.5,,0.00,?,?,?,?,?,?,17.011,
152,0.47,14.36,31.0,6.5,,0.00,?,?,?,?,?,?,17.170,
153,0.47,16.04,31.5,6.5,,0.00,?,?,?,?,?,?,17.170,
154,0.46,14.93,31.0,6.5,,0.00,?,?,?,?,?,?,17.325,
155,0.45,15.60,31.0,6.3,,0.00,?,?,?,?,?,?,17.491,
156,0.46,15.13,31.0,6.3,,0.00,?,?,?,?,?,?,17.651,
157,0.45,14.38,31.0,6.3,,0.00,?,?,?,?,?,?,17.651,
158,0.47,13.72,31.0,6.3,,0.00,?,?,?,?,?,?,17.808,
159,0.45,14.69,31.0,6.2,,0.00,?,?,?,?,?,?,17.970,
160,0.46,15.16,31.0,6.2,,0.00,?,?,?,?,?,?,18.122,
161,0.47,14.99,31.0,6.2,,0.00,?,?,?,?,?,?,18.122,
162,0.46,16.06,31.0,6.2,,0.00,?,?,?,?,?,?,18.284,
