<HEADER>
SWVersion,GTNumber,GTMark,AxleType,TyreDetails,DPRDate,DPRResult,DPRLength,AverageLength,OperatorOffset,SurveyName,TargetSpeed,WaterFilm,SurfaceCondition,Weather,AmbientTemperature,SurfaceTemperature,Operator,StartDate,StartTime,SurveyLength,Comments,Units,Filename
2.0.0.12,GT646,MK2,D,A92-230205,08-oct.-2024,0 ;796,1000,1,5,labo 63,30,0 ;25,,Pluie,0,0,C MALVAL,09/10/2024,09:44:27,945,materiel CLERMONT avec MK2 NEUF LYON LIGNE 2 PASSAGE 4,M         ,69L2P4
<EMUSED>
EMid,EMIndex,EMName,EMDirection,EMLength,ILName,ILLevel,ILdescription
<RESULTS>
Chainage,GN,Load,Speed,Flow,EM Name,IL Level,Latitude,Longitude,Altitude,Quality,No. Satellites,GPSTime,Duration,EM Used
170,0.50,15.89,31.0,0.0,,0.00,?,?,?,?,?,?,19.292,
171,0.50,16.48,31.0,0.0,,0.00,?,?,?,?,?,?,19.455,
172,0.48,16.09,31.0,0.0,,0.00,?,?,?,?,?,?,19.455,
173,0.49,15.94,31.0,0.0,,0.00,?,?,?,?,?,?,19.607,
174,0.49,15.53,31.0,0.0,,0.00,?,?,?,?,?,?,19.773,
175,0.51,15.86,31.0,0.0,,0.00,?,?,?,?,?,?,19.925,
176,0.52,15.09,31.0,0.0,,0.00,?,?,?,?,?,?,19.925,
177,0.52,15.93,31.0,0.0,,0.00,?,?,?,?,?,?,20.088,
178,0.52,15.11,31.0,0.0,,0.00,?,?,?,?,?,?,20.250,
179,0.52,16.53,31.0,0.0,,0.00,?,?,?,?,?,?,20.401,
180,0.54,15.44,31.0,0.0,,0.00,?,?,?,?,?,?,20.559,
181,0.52,15.87,31.0,0.0,,0.00,?,?,?,?,?,?,20.559,
182,0.52,15.47,31.0,0.0,,0.00,?,?,?,?,?,?,20.723,
183,0.50,16.33,31.0,0.0,,0.00,?,?,?,?,?,?,20.723,
184,0.51,15.47,31.0,0.0,,0.00,?,?,?,?,?,?,20.886,
185,0.52,16.87,31.0,0.0,,0.00,?,?,?,?,?,?,21.037,
186,0.51,15.60,31.0,0.0,,0.00,?,?,?,?,?,?,21.201,
187,0.51,17.29,31.0,0.0,,0.00,?,?,?,?,?,?,21.201,
188,0.52,15.18,31.0,0.0,,0.00,?,?,?,?,?,?,21.355,
189,0.53,16.50,31.0,0.0,,0.00,?,?,?,?,?,?,21.519,
190,0.52,15.40,31.0,0.0,,0.00,?,?,?,?,?,?,21.683,
191,0.52,16.14,31.0,0.0,,0.00,?,?,?,?,?,?,21.683,
192,0.52,16.01,31.0,0.0,,0.00,?,?,?,?,?,?,21.839,
193,0.52,16.75,31.0,0.0,,0.00,?,?,?,?,?,?,21.996,
194,0.52,16.22,31.0,0.0,,0.00,?,?,?,?,?,?,21.996,
195,0.51,16.77,31.0,0.0,,0.00,?,?,?,?,?,?,22.159,
196,0.50,15.70,31.0,0.0,,0.00,?,?,?,?,?,?,22.311,
197,0.50,15.40,31.0,0.0,,0.00,?,?,?,?,?,?,22.463,
198,0.50,15.94,31.0,0.0,,0.00,?,?,?,?,?,?,22.463,
199,0.52,15.21,31.0,0.0,,0.00,?,?,?,?,?,?,22.621,
200,0.52,17.05,31.0,0.0,,0.00,?,?,?,?,?,?,22.772,
201,0.53,14.82,31.0,0.0,,0.00,?,?,?,?,?,?,22.932,
202,0.52,17.34,31.0,0.0,,0.00,?,?,?,?,?,?,22.932,
203,0.51,13.64,31.0,0.0,,0.00,?,?,?,?,?,?,23.094,
204,0.52,16.30,31.0,0.0,,0.00,?,?,?,?,?,?,23.246,
205,0.50,15.87,31.0,0.0,,0.00,?,?,?,?,?,?,23.246,
206,0.50,15.45,31.0,0.0,,0.00,?,?,?,?,?,?,23.397,
207,0.47,16.45,31.0,0.0,,0.00,?,?,?,?,?,?,23.558,
208,0.49,15.84,31.0,0.0,,0.00,?,?,?,?,?,?,23.719,
209,0.52,18.51,31.0,0.0,,0.00,?,?,?,?,?,?,23.719,
210,0.54,15.63,31.0,0.0,,0.00,?,?,?,?,?,?,23.870,
211,0.57,17.51,31.0,0.0,,0.00,?,?,?,?,?,?,24.032,
212,0.53,15.52,31.0,0.0,,0.00,?,?,?,?,?,?,24.184,
213,0.51,16.23,31.0,0.0,,0.00,?,?,?,?,?,?,24.184,
214,0.53,15.79,31.0,0.0,,0.00,?,?,?,?,?,?,24.350,
215,0.52,15.04,31.0,0.0,,0.00,?,?,?,?,?,?,24.510,
216,0.50,16.32,31.0,0.0,,0.00,?,?,?,?,?,?,24.510,
217,0.50,16.14,31.0,0.0,,0.00,?,?,?,?,?,?,24.670,
218,0.52,16.82,31.0,0.0,,0.00,?,?,?,?,?,?,24.836,
219,0.49,15.29,31.0,0.0,,0.00,?,?,?,?,?,?,24.997,
220,0.48,16.26,31.0,0.0,,0.00,?,?,?,?,?,?,24.997,
221,0.55,15.40,31.0,0.0,,0.00,?,?,?,?,?,?,25.161,
222,0.59,16.41,31.0,0.0,,0.00,?,?,?,?,?,?,25.322,
223,0.57,15.79,31.0,0.0,,0.00,?,?,?,?,?,?,25.479,
224,0.52,17.19,31.0,0.0,,0.00,?,?,?,?,?,?,25.479,
225,0.51,15.81,31.0,0.0,,0.00,?,?,?,?,?,?,25.642,
226,0.53,17.09,31.0,0.0,,0.00,?,?,?,?,?,?,25.794,
227,0.50,15.65,31.0,0.0,,0.00,?,?,?,?,?,?,25.794,
228,0.51,17.14,31.0,0.0,,0.00,?,?,?,?,?,?,25.945,
229,0.48,16.19,31.0,0.0,,0.00,?,?,?,?,?,?,26.109,
230,0.48,13.86,31.0,0.0,,0.00,?,?,?,?,?,?,26.109,
231,0.47,17.34,31.0,0.0,,0.00,?,?,?,?,?,?,26.260,
232,0.47,14.84,31.0,0.0,,0.00,?,?,?,?,?,?,26.421,
233,0.49,17.00,31.0,0.0,,0.00,?,?,?,?,?,?,26.573,
234,0.47,15.72,31.0,0.0,,0.00,?,?,?,?,?,?,26.735,
235,0.48,16.14,31.0,0.0,,0.00,?,?,?,?,?,?,26.735,
236,0.47,15.87,31.0,0.0,,0.00,?,?,?,?,?,?,26.889,
237,0.47,16.41,31.0,0.0,,0.00,?,?,?,?,?,?,27.042,
238,0.46,16.16,31.0,0.0,,0.00,?,?,?,?,?,?,27.042,
239,0.46,16.19,31.0,0.0,,0.00,?,?,?,?,?,?,27.204,
240,0.48,16.04,31.0,0.0,,0.00,?,?,?,?,?,?,27.355,
241,0.48,16.59,31.0,0.0,,0.00,?,?,?,?,?,?,27.517,
242,0.47,15.33,31.0,0.0,,0.00,?,?,?,?,?,?,27.517,
243,0.48,16.10,31.0,0.0,,0.00,?,?,?,?,?,?,27.684,
244,0.45,15.16,31.0,0.0,,0.00,?,?,?,?,?,?,27.840,
245,0.50,16.30,31.0,0.0,,0.00,?,?,?,?,?,?,27.841,
246,0.50,14.13,31.0,0.0,,0.00,?,?,?,?,?,?,27.992,
247,0.54,16.59,31.0,0.0,,0.00,?,?,?,?,?,?,28.152,
248,0.51,15.33,31.0,0.0,,0.00,?,?,?,?,?,?,28.314,
249,0.52,16.63,31.0,0.0,,0.00,?,?,?,?,?,?,28.314,
250,0.53,15.35,31.0,0.0,,0.00,?,?,?,?,?,?,28.479,
251,0.54,15.96,31.0,0.0,,0.00,?,?,?,?,?,?,28.639,
252,0.50,17.70,31.0,0.0,,0.00,?,?,?,?,?,?,28.639,
253,0.49,15.06,31.0,0.0,,0.00,?,?,?,?,?,?,28.794,
254,0.50,17.65,31.0,0.0,,0.00,?,?,?,?,?,?,28.955,
255,0.47,15.16,31.0,0.0,,0.00,?,?,?,?,?,?,29.107,
256,0.50,17.60,31.0,0.0,,0.00,?,?,?,?,?,?,29.107,
257,0.56,15.01,31.0,0.0,,0.00,?,?,?,?,?,?,29.263,
258,0.63,16.23,31.0,0.0,,0.00,?,?,?,?,?,?,29.428,
259,0.63,14.57,31.0,0.0,,0.00,?,?,?,?,?,?,29.589,
260,0.63,16.33,31.0,0.0,,0.00,?,?,?,?,?,?,29.589,
261,0.57,15.62,31.0,0.0,,0.00,?,?,?,?,?,?,29.754,
262,0.56,16.46,31.0,0.0,,0.00,?,?,?,?,?,?,29.918,
263,0.56,15.45,31.0,0.0,,0.00,?,?,?,?,?,?,29.918,
264,0.60,15.50,31.0,0.0,,0.00,?,?,?,?,?,?,30.083,
265,0.56,15.67,31.0,0.0,,0.00,?,?,?,?,?,?,30.245,
266,0.56,15.70,31.0,0.0,,0.00,?,?,?,?,?,?,30.406,
267,0.56,17.36,31.0,0.0,,0.00,?,?,?,?,?,?,30.406,
268,0.56,14.90,31.0,0.0,,0.00,?,?,?,?,?,?,30.560,
269,0.53,17.04,31.0,0.0,,0.00,?,?,?,?,?,?,30.713,
270,0.53,15.13,31.0,0.0,,0.00,?,?,?,?,?,?,30.713,
271,0.53,16.11,31.0,0.0,,0.00,?,?,?,?,?,?,30.872,
272,0.56,15.94,31.0,0.0,,0.00,?,?,?,?,?,?,31.028,
273,0.56,15.43,31.0,0.0,,0.00,?,?,?,?,?,?,31.028,
274,0.56,17.12,31.0,0.0,,0.00,?,?,?,?,?,?,31.182,
275,0.52,15.67,31.0,0.0,,0.00,?,?,?,?,?,?,31.345,
276,0.54,16.74,31.0,0.0,,0.00,?,?,?,?,?,?,31.497,
277,0.52,15.70,31.0,0.0,,0.00,?,?,?,?,?,?,31.497,
278,0.54,14.80,31.0,0.0,,0.00,?,?,?,?,?,?,31.658,
279,0.56,15.18,31.0,0.0,,0.00,?,?,?,?,?,?,31.809,
280,0.54,16.37,31.0,0.0,,0.00,?,?,?,?,?,?,31.963,
281,0.54,15.33,31.0,0.0,,0.00,?,?,?,?,?,?,31.963,
282,0.57,17.36,31.0,0.0,,0.00,?,?,?,?,?,?,32.125,
283,0.55,16.65,31.0,0.0,,0.00,?,?,?,?,?,?,32.277,
284,0.54,16.56,31.0,0.0,,0.00,?,?,?,?,?,?,32.441,
285,0.48,15.45,31.0,0.0,,0.00,?,?,?,?,?,?,32.441,
286,0.55,14.69,31.0,0.0,,0.00,?,?,?,?,?,?,32.605,
287,0.53,18.88,31.0,0.0,,0.00,?,?,?,?,?,?,32.766,
288,0.55,14.25,31.0,0.0,,0.00,?,?,?,?,?,?,32.766,
289,0.56,19.05,31.0,0.0,,0.00,?,?,?,?,?,?,32.918,
290,0.51,15.01,31.0,0.0,,0.00,?,?,?,?,?,?,33.077,
291,0.57,16.26,31.0,0.0,,0.00,?,?,?,?,?,?,33.077,
292,0.53,16.82,31.0,0.0,,0.00,?,?,?,?,?,?,33.230,
293,0.53,14.11,31.0,0.0,,0.00,?,?,?,?,?,?,33.387,
294,0.55,16.76,31.0,0.0,,0.00,?,?,?,?,?,?,33.551,
295,0.52,13.72,31.0,0.0,,0.00,?,?,?,?,?,?,33.551,
296,0.54,17.03,31.0,0.0,,0.00,?,?,?,?,?,?,33.704,
297,0.51,14.96,31.0,0.0,,0.00,?,?,?,?,?,?,33.856,
298,0.53,16.97,31.0,0.0,,0.00,?,?,?,?,?,?,34.022,
299,0.52,14.39,31.0,0.0,,0.00,?,?,?,?,?,?,34.184,
300,0.57,17.78,31.0,0.0,,0.00,?,?,?,?,?,?,34.184,
301,0.56,15.09,31.0,0.0,,0.00,?,?,?,?,?,?,34.335,
302,0.59,16.72,31.0,0.0,,0.00,?,?,?,?,?,?,34.496,
303,0.54,17.52,31.0,0.0,,0.00,?,?,?,?,?,?,34.496,
304,0.51,15.84,31.0,0.0,,0.00,?,?,?,?,?,?,34.653,
305,0.51,14.44,31.0,0.0,,0.00,?,?,?,?,?,?,34.814,
306,0.52,17.19,31.0,0.0,,0.00,?,?,?,?,?,?,34.814,
307,0.49,14.93,31.0,0.0,,0.00,?,?,?,?,?,?,34.964,
308,0.56,14.40,31.0,0.0,,0.00,?,?,?,?,?,?,35.127,
309,0.56,17.59,31.0,0.0,,0.00,?,?,?,?,?,?,35.292,
310,0.55,14.84,31.0,0.0,,0.00,?,?,?,?,?,?,35.292,
311,0.50,18.01,31.0,0.0,,0.00,?,?,?,?,?,?,35.443,
312,0.47,14.65,31.0,0.0,,0.00,?,?,?,?,?,?,35.607,
313,0.51,16.77,31.0,0.0,,0.00,?,?,?,?,?,?,35.772,
314,0.48,14.38,31.0,0.0,,0.00,?,?,?,?,?,?,35.773,
315,0.50,16.19,31.0,0.0,,0.00,?,?,?,?,?,?,35.938,
316,0.50,16.06,31.0,0.0,,0.00,?,?,?,?,?,?,35.938,
317,0.55,14.95,31.0,0.0,,0.00,?,?,?,?,?,?,36.090,
318,0.57,15.21,31.0,0.0,,0.00,?,?,?,?,?,?,36.255,
