<HEADER>
SWVersion,GTNumber,GTMark,AxleType,TyreDetails,DPRDate,DPRResult,DPRLength,AverageLength,OperatorOffset,SurveyName,TargetSpeed,WaterFilm,SurfaceCondition,Weather,AmbientTemperature,SurfaceTemperature,Operator,StartDate,StartTime,SurveyLength,Comments,Units,Filename
2.0.0.12,GT686,MK2,D,A91-221102,08-oct.-2024,0 ;805,1000,1,5,labo 63,30,0 ;25,,Pluie,15,12,C MALVAL,08/10/2024,14:38:57,957,Clermont 63 Ligne 2 passage 1,M         ,63L2P1
<EMUSED>
EMid,EMIndex,EMName,EMDirection,EMLength,ILName,ILLevel,ILdescription
<RESULTS>
Chainage,GN,Load,Speed,Flow,EM Name,IL Level,Latitude,Longitude,Altitude,Quality,No. Satellites,GPSTime,Duration,EM Used
230,0.84,15.18,31.3,6.2,,0.00,?,?,?,?,?,?,26.000,
231,0.84,14.11,31.0,6.2,,0.00,?,?,?,?,?,?,26.152,
232,0.85,14.88,31.3,6.3,,0.00,?,?,?,?,?,?,26.313,
233,0.81,14.91,31.5,6.3,,0.00,?,?,?,?,?,?,26.313,
234,0.84,14.33,31.3,6.3,,0.00,?,?,?,?,?,?,26.475,
235,0.82,15.55,31.0,6.3,,0.00,?,?,?,?,?,?,26.626,
236,0.83,14.77,31.3,6.3,,0.00,?,?,?,?,?,?,26.779,
237,0.84,15.50,31.0,6.3,,0.00,?,?,?,?,?,?,26.779,
238,0.84,14.91,31.0,6.3,,0.00,?,?,?,?,?,?,26.938,
239,0.85,15.09,31.0,6.3,,0.00,?,?,?,?,?,?,27.103,
240,0.84,14.85,31.0,6.3,,0.00,?,?,?,?,?,?,27.103,
241,0.85,14.72,31.0,6.3,,0.00,?,?,?,?,?,?,27.255,
242,0.84,15.08,31.3,6.1,,0.00,?,?,?,?,?,?,27.406,
243,0.83,15.11,31.0,6.1,,0.00,?,?,?,?,?,?,27.568,
244,0.81,15.34,31.0,6.1,,0.00,?,?,?,?,?,?,27.568,
245,0.81,14.94,31.0,6.1,,0.00,?,?,?,?,?,?,27.720,
246,0.82,14.78,31.0,6.1,,0.00,?,?,?,?,?,?,27.875,
247,0.84,14.60,31.0,6.1,,0.00,?,?,?,?,?,?,27.875,
248,0.83,15.11,31.0,6.1,,0.00,?,?,?,?,?,?,28.035,
249,0.83,13.79,31.0,6.1,,0.00,?,?,?,?,?,?,28.187,
250,0.85,14.74,31.0,6.2,,0.00,?,?,?,?,?,?,28.345,
251,0.85,14.11,31.0,6.2,,0.00,?,?,?,?,?,?,28.345,
252,0.85,15.53,31.0,6.2,,0.00,?,?,?,?,?,?,28.507,
253,0.87,15.38,31.0,6.2,,0.00,?,?,?,?,?,?,28.672,
254,0.85,15.76,31.0,6.2,,0.00,?,?,?,?,?,?,28.833,
255,0.87,15.33,31.0,6.2,,0.00,?,?,?,?,?,?,28.833,
256,0.86,15.13,31.0,6.2,,0.00,?,?,?,?,?,?,28.985,
257,0.88,14.35,31.0,6.2,,0.00,?,?,?,?,?,?,29.148,
258,0.87,14.77,31.0,6.1,,0.00,?,?,?,?,?,?,29.301,
259,0.87,14.65,31.0,6.1,,0.00,?,?,?,?,?,?,29.301,
260,0.88,14.91,31.0,6.1,,0.00,?,?,?,?,?,?,29.453,
261,0.87,15.32,31.0,6.1,,0.00,?,?,?,?,?,?,29.606,
262,0.87,14.99,31.0,6.1,,0.00,?,?,?,?,?,?,29.606,
263,0.87,15.11,31.0,6.1,,0.00,?,?,?,?,?,?,29.770,
264,0.84,15.06,31.0,6.1,,0.00,?,?,?,?,?,?,29.921,
265,0.86,14.47,31.0,6.1,,0.00,?,?,?,?,?,?,29.921,
266,0.85,14.89,31.0,6.1,,0.00,?,?,?,?,?,?,30.072,
267,0.86,15.40,31.0,6.1,,0.00,?,?,?,?,?,?,30.235,
268,0.83,14.38,31.0,6.3,,0.00,?,?,?,?,?,?,30.392,
269,0.87,15.26,31.3,6.3,,0.00,?,?,?,?,?,?,30.392,
270,0.87,15.21,31.0,6.3,,0.00,?,?,?,?,?,?,30.557,
271,0.89,14.95,31.3,6.3,,0.00,?,?,?,?,?,?,30.720,
272,0.87,16.38,31.0,6.3,,0.00,?,?,?,?,?,?,30.720,
273,0.86,14.59,31.0,6.3,,0.00,?,?,?,?,?,?,30.872,
274,0.88,14.62,31.0,6.1,,0.00,?,?,?,?,?,?,31.034,
275,0.87,15.35,31.3,6.1,,0.00,?,?,?,?,?,?,31.184,
276,0.87,15.09,31.0,6.1,,0.00,?,?,?,?,?,?,31.184,
277,0.84,15.91,31.3,6.1,,0.00,?,?,?,?,?,?,31.343,
278,0.84,14.50,31.0,6.2,,0.00,?,?,?,?,?,?,31.501,
279,0.88,14.16,31.0,6.2,,0.00,?,?,?,?,?,?,31.501,
280,0.86,14.06,31.0,6.2,,0.00,?,?,?,?,?,?,31.668,
281,0.87,13.82,31.7,6.2,,0.00,?,?,?,?,?,?,31.819,
282,0.87,14.94,32.0,6.2,,0.00,?,?,?,?,?,?,31.819,
283,0.88,15.06,31.0,6.2,,0.00,?,?,?,?,?,?,31.971,
284,0.86,16.19,31.5,6.2,,0.00,?,?,?,?,?,?,32.122,
285,0.86,15.55,31.0,6.2,,0.00,?,?,?,?,?,?,32.285,
286,0.85,15.57,31.0,6.2,,0.00,?,?,?,?,?,?,32.437,
287,0.85,14.60,31.0,6.2,,0.00,?,?,?,?,?,?,32.438,
288,0.84,14.60,31.0,6.2,,0.00,?,?,?,?,?,?,32.599,
289,0.85,14.34,31.0,6.2,,0.00,?,?,?,?,?,?,32.751,
290,0.86,14.45,31.0,6.2,,0.00,?,?,?,?,?,?,32.751,
291,0.85,14.77,31.0,6.2,,0.00,?,?,?,?,?,?,32.902,
292,0.85,14.80,31.0,6.2,,0.00,?,?,?,?,?,?,33.063,
293,0.84,14.67,31.0,6.2,,0.00,?,?,?,?,?,?,33.063,
294,0.85,14.54,31.0,6.2,,0.00,?,?,?,?,?,?,33.224,
295,0.81,15.18,31.0,6.3,,0.00,?,?,?,?,?,?,33.390,
296,0.81,14.85,31.0,6.3,,0.00,?,?,?,?,?,?,33.548,
297,0.84,14.94,31.0,6.3,,0.00,?,?,?,?,?,?,33.548,
298,0.81,15.04,31.0,6.3,,0.00,?,?,?,?,?,?,33.710,
299,0.81,14.84,31.0,6.3,,0.00,?,?,?,?,?,?,33.862,
300,0.83,15.24,31.0,6.2,,0.00,?,?,?,?,?,?,34.023,
301,0.81,15.53,31.0,6.2,,0.00,?,?,?,?,?,?,34.023,
302,0.82,15.91,31.0,6.2,,0.00,?,?,?,?,?,?,34.175,
303,0.80,15.65,31.0,6.2,,0.00,?,?,?,?,?,?,34.328,
304,0.80,15.01,31.0,6.2,,0.00,?,?,?,?,?,?,34.480,
305,0.77,15.13,31.0,6.2,,0.00,?,?,?,?,?,?,34.480,
306,0.78,14.69,31.0,6.2,,0.00,?,?,?,?,?,?,34.645,
307,0.76,15.43,31.0,6.2,,0.00,?,?,?,?,?,?,34.808,
308,0.75,13.72,31.0,6.2,,0.00,?,?,?,?,?,?,34.808,
309,0.76,14.57,31.0,6.3,,0.00,?,?,?,?,?,?,34.971,
