<HEADER>
SWVersion,GTNumber,GTMark,AxleType,TyreDetails,DPRDate,DPRResult,DPRLength,AverageLength,OperatorOffset,SurveyName,TargetSpeed,WaterFilm,SurfaceCondition,Weather,AmbientTemperature,SurfaceTemperature,Operator,StartDate,StartTime,SurveyLength,Comments,Units,Filename
2.0.0.12,GT686,MK2,D,A91-221102,08-oct.-2024,0 ;805,1000,1,5,labo 63,30,0 ;25,,Clair et calme,18,12,C MALVAL,08/10/2024,16:46:59,948,GRIP MK2 CLERMOMT LIGNE 2 PASSAGE 2,M         ,63L2bisP2
<EMUSED>
EMid,EMIndex,EMName,EMDirection,EMLength,ILName,ILLevel,ILdescription
<RESULTS>
Chainage,GN,Load,Speed,Flow,EM Name,IL Level,Latitude,Longitude,Altitude,Quality,No. Satellites,GPSTime,Duration,EM Used
86,0.52,15.53,29.0,4.4,,0.00,?,?,?,?,?,?,10.424,
87,0.55,15.26,29.0,4.4,,0.00,?,?,?,?,?,?,10.424,
88,0.54,15.04,29.0,4.4,,0.00,?,?,?,?,?,?,10.587,
89,0.57,13.74,29.0,5.1,,0.00,?,?,?,?,?,?,10.750,
90,0.56,15.11,29.0,5.1,,0.00,?,?,?,?,?,?,10.914,
91,0.56,15.77,29.0,5.1,,0.00,?,?,?,?,?,?,10.915,
92,0.56,16.15,29.0,5.1,,0.00,?,?,?,?,?,?,11.079,
93,0.56,17.53,29.0,5.1,,0.00,?,?,?,?,?,?,11.244,
94,0.55,15.57,29.0,5.1,,0.00,?,?,?,?,?,?,11.244,
95,0.57,15.62,29.0,5.1,,0.00,?,?,?,?,?,?,11.405,
96,0.55,14.35,29.0,5.1,,0.00,?,?,?,?,?,?,11.569,
97,0.57,14.02,29.0,6.0,,0.00,?,?,?,?,?,?,11.725,
98,0.56,15.57,29.0,6.0,,0.00,?,?,?,?,?,?,11.725,
99,0.55,14.70,29.0,6.0,,0.00,?,?,?,?,?,?,11.876,
100,0.57,15.13,29.0,6.0,,0.00,?,?,?,?,?,?,12.028,
101,0.56,15.83,29.0,6.0,,0.00,?,?,?,?,?,?,12.191,
102,0.57,14.94,29.0,6.0,,0.00,?,?,?,?,?,?,12.191,
103,0.57,15.32,29.0,6.0,,0.00,?,?,?,?,?,?,12.350,
